Date,Time,Location,Type,SubType,Confidence
2026-08-05,11:49:40,North Ridge Forest,person,person,0.9336
2026-08-05,11:49:40,Pine Hollow Zone,person,person,0.9174
2026-08-05,11:49:41,North Ridge Forest,person,person,0.9327
2026-08-05,11:49:41,Greywood Edge,person,person,0.9201
2026-08-05,11:49:41,Pine Hollow Zone,person,person,0.944
2026-08-05,11:49:41,North Ridge Forest,person,person,0.9332
2026-08-05,11:49:41,North Ridge Forest,person,person,0.9496
2026-08-05,11:49:41,Misty Creek Grove,person,person,0.9346
2026-08-05,11:49:41,Greywood Edge,person,person,0.4801
2026-08-05,11:49:42,Greywood Edge,person,person,0.9366
2026-08-05,11:49:42,Greywood Edge,person,person,0.9362
2026-08-05,11:49:42,Misty Creek Grove,person,person,0.935
2026-08-05,11:49:42,Pine Hollow Zone,person,person,0.8932
2026-08-05,11:49:43,North Ridge Forest,person,person,0.9359
2026-08-05,11:49:43,Misty Creek Grove,person,person,0.8317
2026-08-05,11:49:43,Pine Hollow Zone,person,person,0.9337
2026-08-05,11:49:43,Greywood Edge,person,person,0.7765
2026-08-05,11:49:44,Misty Creek Grove,person,person,0.932
2026-08-05,11:49:44,Pine Hollow Zone,person,person,0.749
2026-08-05,11:49:44,North Ridge Forest,person,person,0.4845
2026-08-05,11:49:44,Elderleaf Basin,person,person,0.9231
2026-08-05,11:49:44,Elderleaf Basin,person,person,0.8332
2026-08-05,11:49:44,Misty Creek Grove,person,person,0.7462
2026-08-05,11:49:45,Pine Hollow Zone,person,person,0.9241
2026-08-05,11:49:45,Pine Hollow Zone,person,person,0.8077
2026-08-05,11:49:45,Pine Hollow Zone,person,person,0.6276
2026-08-05,11:49:45,Elderleaf Basin,person,person,0.9159
2026-08-05,11:49:45,Pine Hollow Zone,person,person,0.8231
2026-08-05,11:49:45,Misty Creek Grove,person,person,0.6895
2026-08-05,11:49:45,Pine Hollow Zone,person,person,0.92
2026-08-05,11:49:45,Greywood Edge,person,person,0.8054
2026-08-05,11:49:45,Fernvale Thicket,person,person,0.7169
2026-08-05,11:49:46,North Ridge Forest,person,person,0.922
2026-08-05,11:49:46,Fernvale Thicket,person,person,0.843
2026-08-05,11:49:46,North Ridge Forest,person,person,0.7352
2026-08-05,11:49:46,Pine Hollow Zone,person,person,0.9262
2026-08-05,11:49:46,Fernvale Thicket,person,person,0.7792
2026-08-05,11:49:46,Elderleaf Basin,person,person,0.5847
2026-08-05,11:49:47,Misty Creek Grove,person,person,0.9276
2026-08-05,11:49:47,Pine Hollow Zone,person,person,0.9031
2026-08-05,11:49:47,Fernvale Thicket,person,person,0.9429
2026-08-05,11:49:47,Pine Hollow Zone,person,person,0.916
2026-08-05,11:49:48,Pine Hollow Zone,person,person,0.9544
2026-08-05,11:49:48,Fernvale Thicket,person,person,0.9215
2026-08-05,11:49:48,Greywood Edge,person,person,0.9583
2026-08-05,11:49:48,Fernvale Thicket,person,person,0.928
2026-08-05,11:49:48,North Ridge Forest,person,person,0.9607
2026-08-05,11:49:48,Fernvale Thicket,person,person,0.932
2026-08-05,11:49:49,Elderleaf Basin,person,person,0.9494
2026-08-05,11:49:49,Greywood Edge,person,person,0.9281
2026-08-05,11:49:49,Elderleaf Basin,person,person,0.9473
2026-08-05,11:49:49,North Ridge Forest,person,person,0.9306
2026-08-05,11:49:49,Misty Creek Grove,person,person,0.4648
2026-08-05,11:49:50,Pine Hollow Zone,person,person,0.9532
2026-08-05,11:49:50,Elderleaf Basin,person,person,0.9331
2026-08-05,11:49:50,Fernvale Thicket,person,person,0.9543
2026-08-05,11:49:50,Greywood Edge,person,person,0.9338
2026-08-05,11:49:51,North Ridge Forest,person,person,0.9491
2026-08-05,11:49:51,Greywood Edge,person,person,0.9345
2026-08-05,11:49:51,Elderleaf Basin,person,person,0.4738
2026-08-05,11:49:51,Fernvale Thicket,person,person,0.9397
2026-08-05,11:49:51,Fernvale Thicket,person,person,0.9337
2026-08-05,11:49:51,Pine Hollow Zone,person,person,0.4729
2026-08-05,11:49:52,Misty Creek Grove,person,person,0.9462
2026-08-05,11:49:52,Misty Creek Grove,person,person,0.9349
2026-08-05,11:49:52,North Ridge Forest,person,person,0.9466
2026-08-05,11:49:52,Misty Creek Grove,person,person,0.9288
2026-08-05,11:49:53,Misty Creek Grove,person,person,0.9505
2026-08-05,11:49:53,Greywood Edge,person,person,0.9267
2026-08-05,11:49:53,Elderleaf Basin,person,person,0.9529
2026-08-05,11:49:53,North Ridge Forest,person,person,0.9222
2026-08-05,11:49:53,Elderleaf Basin,person,person,0.9508
2026-08-05,11:49:53,Fernvale Thicket,person,person,0.9133
2026-08-05,11:49:54,North Ridge Forest,person,person,0.9531
2026-08-05,11:49:54,Greywood Edge,person,person,0.9206
2026-08-05,11:49:54,Misty Creek Grove,person,person,0.9417
2026-08-05,11:49:54,North Ridge Forest,person,person,0.9383
2026-08-05,11:49:55,Greywood Edge,person,person,0.9375
2026-08-05,11:49:55,North Ridge Forest,person,person,0.8943
2026-08-05,11:49:55,Pine Hollow Zone,person,person,0.9397
2026-08-05,11:49:55,Elderleaf Basin,person,person,0.8657
2026-08-05,11:49:56,North Ridge Forest,person,person,0.9378
2026-08-05,11:49:56,Elderleaf Basin,person,person,0.8688
2026-08-05,11:49:56,Elderleaf Basin,person,person,0.7057
2026-08-05,11:49:56,Greywood Edge,person,person,0.9399
2026-08-05,11:49:56,Misty Creek Grove,person,person,0.8883
2026-08-05,11:49:56,Fernvale Thicket,person,person,0.9343
2026-08-05,11:49:56,North Ridge Forest,person,person,0.9016
2026-08-05,11:50:46,North Ridge Forest,person,person,0.9168
2026-08-05,11:50:46,Misty Creek Grove,person,person,0.8822
2026-08-05,11:50:46,Elderleaf Basin,person,person,0.7232
2026-08-05,11:50:46,North Ridge Forest,person,person,0.9056
2026-08-05,11:50:46,Pine Hollow Zone,person,person,0.8891
2026-08-05,11:50:46,Pine Hollow Zone,person,person,0.7288
2026-08-05,11:50:46,North Ridge Forest,person,person,0.9201
2026-08-05,11:50:46,Fernvale Thicket,person,person,0.9094
2026-08-05,11:50:46,North Ridge Forest,person,person,0.7216
2026-08-05,11:50:47,Misty Creek Grove,person,person,0.8636
2026-08-05,11:50:47,Misty Creek Grove,person,person,0.5318
2026-08-05,11:50:47,Greywood Edge,person,person,0.7299
2026-08-05,11:50:47,Fernvale Thicket,person,person,0.6598
2026-08-05,11:50:47,Misty Creek Grove,person,person,0.5685
2026-08-05,11:50:48,Elderleaf Basin,bear,bear,0.8656
2026-08-05,11:50:48,Pine Hollow Zone,bear,bear,0.8513
2026-08-05,11:50:48,Elderleaf Basin,person,person,0.7322
2026-08-05,11:50:48,Misty Creek Grove,person,person,0.6277
2026-08-05,11:50:48,Greywood Edge,person,person,0.5931
2026-08-05,11:50:48,Fernvale Thicket,person,person,0.7159
2026-08-05,11:50:49,North Ridge Forest,person,person,0.6255
2026-08-05,11:50:49,Elderleaf Basin,person,person,0.6403
2026-08-05,11:50:49,Fernvale Thicket,person,person,0.5396
2026-08-05,11:50:49,North Ridge Forest,person,person,0.5382
2026-08-05,11:50:50,Elderleaf Basin,bear,bear,0.7604
2026-08-05,11:50:50,Pine Hollow Zone,person,person,0.7601
2026-08-05,11:50:50,Fernvale Thicket,bear,bear,0.5142
2026-08-05,11:50:50,Elderleaf Basin,person,person,0.4657
2026-08-05,11:50:50,Pine Hollow Zone,person,person,0.7571
2026-08-05,11:50:50,Pine Hollow Zone,bear,bear,0.503
2026-08-05,11:50:50,Misty Creek Grove,person,person,0.8163
2026-08-05,11:50:50,Pine Hollow Zone,bear,bear,0.7592
2026-08-05,11:50:50,Pine Hollow Zone,bear,bear,0.6128
2026-08-05,11:50:51,Misty Creek Grove,bear,bear,0.7343
2026-08-05,11:50:51,Greywood Edge,person,person,0.7091
2026-08-05,11:50:51,Pine Hollow Zone,bear,bear,0.5439
2026-08-05,11:50:51,North Ridge Forest,bear,bear,0.9441
2026-08-05,11:50:51,Elderleaf Basin,person,person,0.7919
2026-08-05,11:50:51,Fernvale Thicket,bear,bear,0.7031
2026-08-05,11:50:51,Greywood Edge,person,person,0.4962
2026-08-05,11:50:52,North Ridge Forest,person,person,0.8336
2026-08-05,11:50:52,Fernvale Thicket,bear,bear,0.7623
2026-08-05,11:50:52,Pine Hollow Zone,person,person,0.8661
2026-08-05,11:50:52,Fernvale Thicket,bear,bear,0.8505
2026-08-05,11:50:52,Pine Hollow Zone,bear,bear,0.8898
2026-08-05,11:50:52,Pine Hollow Zone,person,person,0.8316
2026-08-05,11:50:53,North Ridge Forest,person,person,0.8279
2026-08-05,11:50:53,Elderleaf Basin,bear,bear,0.7706
2026-08-05,11:50:53,Fernvale Thicket,person,person,0.5722
2026-08-05,11:50:53,Pine Hollow Zone,person,person,0.8239
2026-08-05,11:50:53,Misty Creek Grove,person,person,0.6007
2026-08-05,11:50:53,Elderleaf Basin,person,person,0.5502
2026-08-05,11:50:53,Greywood Edge,bear,bear,0.502
2026-08-05,11:50:54,Greywood Edge,bear,bear,0.8209
2026-08-05,11:50:54,Pine Hollow Zone,person,person,0.7972
2026-08-05,11:50:54,Greywood Edge,person,person,0.5566
2026-08-05,11:50:54,Fernvale Thicket,person,person,0.8245
2026-08-05,11:50:54,Pine Hollow Zone,person,person,0.6212
2026-08-05,11:50:54,Greywood Edge,elephant,elephant,0.5849
2026-08-05,11:50:55,Pine Hollow Zone,person,person,0.8354
2026-08-05,11:50:55,Fernvale Thicket,person,person,0.5656
2026-08-05,11:50:55,Pine Hollow Zone,bear,bear,0.5027
2026-08-05,11:50:55,Elderleaf Basin,person,person,0.8453
2026-08-05,11:50:55,Elderleaf Basin,person,person,0.7538
2026-08-05,11:50:55,North Ridge Forest,person,person,0.4613
2026-08-05,11:50:56,Misty Creek Grove,person,person,0.8193
2026-08-05,11:50:56,Misty Creek Grove,person,person,0.6142
2026-08-05,11:50:56,Pine Hollow Zone,person,person,0.8225
2026-08-05,11:50:56,North Ridge Forest,person,person,0.6657
2026-08-05,11:50:56,Fernvale Thicket,person,person,0.5949
2026-08-05,11:50:56,Fernvale Thicket,bear,bear,0.4549
2026-08-05,11:50:57,Fernvale Thicket,person,person,0.9289
2026-08-05,11:50:57,Fernvale Thicket,person,person,0.8515
2026-08-05,11:50:57,Greywood Edge,person,person,0.8107
2026-08-05,11:50:57,North Ridge Forest,person,person,0.9243
2026-08-05,11:50:57,Pine Hollow Zone,person,person,0.8965
2026-08-05,11:50:57,Elderleaf Basin,person,person,0.7916
2026-08-05,11:52:59,Fernvale Thicket,person,person,0.9128
2026-08-05,11:52:59,Elderleaf Basin,person,person,0.8985
2026-08-05,11:52:59,Pine Hollow Zone,person,person,0.8909
2026-08-05,11:53:00,Greywood Edge,person,person,0.8827
2026-08-05,11:53:00,Misty Creek Grove,person,person,0.8803
2026-08-05,11:53:00,Elderleaf Basin,person,person,0.6332
2026-08-05,11:53:00,Misty Creek Grove,person,person,0.822
2026-08-05,11:53:00,Elderleaf Basin,person,person,0.6548
2026-08-05,11:53:01,Elderleaf Basin,person,person,0.7935
2026-08-05,11:53:01,Pine Hollow Zone,person,person,0.7765
2026-08-05,11:53:01,North Ridge Forest,bear,bear,0.7037
2026-08-05,11:53:01,Misty Creek Grove,elephant,elephant,0.5705
2026-08-05,11:53:01,Misty Creek Grove,bear,bear,0.9172
2026-08-05,11:53:01,Fernvale Thicket,person,person,0.8281
2026-08-05,11:53:01,North Ridge Forest,person,person,0.7919
2026-08-05,11:53:01,Elderleaf Basin,person,person,0.6586
2026-08-05,11:53:01,Greywood Edge,person,person,0.8817
2026-08-05,11:53:01,Elderleaf Basin,person,person,0.6993
2026-08-05,11:53:01,Misty Creek Grove,person,person,0.5551
2026-08-05,11:53:02,Elderleaf Basin,person,person,0.8597
2026-08-05,11:53:02,North Ridge Forest,bear,bear,0.8488
2026-08-05,11:53:02,North Ridge Forest,person,person,0.6988
2026-08-05,11:53:02,Greywood Edge,person,person,0.8382
2026-08-05,11:53:02,Elderleaf Basin,person,person,0.8023
2026-08-05,11:53:02,Fernvale Thicket,person,person,0.5496
2026-08-05,11:53:02,Elderleaf Basin,bear,bear,0.4692
2026-08-05,11:53:03,Misty Creek Grove,person,person,0.7866
2026-08-05,11:53:03,North Ridge Forest,bear,bear,0.7582
2026-08-05,11:53:03,Elderleaf Basin,bear,bear,0.6646
2026-08-05,11:53:03,Fernvale Thicket,person,person,0.4797
2026-08-05,11:53:03,North Ridge Forest,person,person,0.8396
2026-08-05,11:53:03,Greywood Edge,person,person,0.6977
2026-08-05,11:53:03,Fernvale Thicket,person,person,0.844
2026-08-05,11:53:03,North Ridge Forest,person,person,0.5042
2026-08-05,11:53:03,Greywood Edge,person,person,0.5005
2026-08-05,11:53:04,Greywood Edge,person,person,0.7354
2026-08-05,11:53:04,North Ridge Forest,person,person,0.7896
2026-08-05,11:53:04,Pine Hollow Zone,person,person,0.7522
2026-08-05,11:53:05,Pine Hollow Zone,person,person,0.7211
2026-08-05,11:53:05,Misty Creek Grove,bear,bear,0.6467
2026-08-05,11:53:05,Misty Creek Grove,person,person,0.6302
2026-08-05,11:53:05,Greywood Edge,bear,bear,0.8222
2026-08-05,11:53:05,Greywood Edge,person,person,0.768
2026-08-05,11:53:05,Pine Hollow Zone,bear,bear,0.6741
2026-08-05,11:53:05,Elderleaf Basin,person,person,0.6683
2026-08-05,11:53:06,Greywood Edge,person,person,0.7227
2026-08-05,11:53:06,Fernvale Thicket,person,person,0.6644
2026-08-05,11:53:06,North Ridge Forest,bear,bear,0.6112
2026-08-05,11:53:06,Greywood Edge,bear,bear,0.4542
2026-08-05,11:53:06,Greywood Edge,bear,bear,0.8965
2026-08-05,11:53:06,North Ridge Forest,person,person,0.7177
2026-08-05,11:53:06,North Ridge Forest,person,person,0.5412
2026-08-05,11:53:06,Misty Creek Grove,bear,bear,0.9288
2026-08-05,11:53:06,Pine Hollow Zone,person,person,0.87
2026-08-05,11:53:06,Greywood Edge,person,person,0.6551
2026-08-05,11:53:07,Misty Creek Grove,bear,bear,0.9037
2026-08-05,11:53:07,Greywood Edge,person,person,0.8641
2026-08-05,11:53:07,Misty Creek Grove,person,person,0.5318
2026-08-05,11:53:07,Misty Creek Grove,bear,bear,0.9348
2026-08-05,11:53:07,North Ridge Forest,person,person,0.7604
2026-08-05,11:53:08,North Ridge Forest,bear,bear,0.8379
2026-08-05,11:53:08,Greywood Edge,person,person,0.7638
2026-08-05,11:53:08,North Ridge Forest,bear,bear,0.9437
2026-08-05,11:53:08,Misty Creek Grove,person,person,0.7587
2026-08-05,11:53:08,Misty Creek Grove,person,person,0.8235
2026-08-05,11:53:08,Fernvale Thicket,bear,bear,0.6163
2026-08-05,11:53:09,Fernvale Thicket,person,person,0.7502
2026-08-05,11:53:09,Misty Creek Grove,bear,bear,0.7321
2026-08-05,11:53:09,Greywood Edge,person,person,0.5208
2026-08-05,11:53:09,Pine Hollow Zone,bear,bear,0.7104
2026-08-05,11:53:09,Fernvale Thicket,person,person,0.6813
2026-08-05,11:53:09,North Ridge Forest,person,person,0.5496
2026-08-05,11:53:10,Greywood Edge,person,person,0.7283
2026-08-05,11:53:10,North Ridge Forest,person,person,0.6457
2026-08-05,11:53:10,Fernvale Thicket,person,person,0.7218
2026-08-05,11:53:10,Pine Hollow Zone,person,person,0.5662
2026-08-05,11:53:10,Greywood Edge,bear,bear,0.4892
2026-08-05,11:53:11,Pine Hollow Zone,bear,bear,0.8205
2026-08-05,11:53:11,Misty Creek Grove,person,person,0.7276
2026-08-05,11:53:11,North Ridge Forest,person,person,0.6692
2026-08-05,11:53:11,Pine Hollow Zone,person,person,0.7721
2026-08-05,11:53:11,North Ridge Forest,person,person,0.5669
2026-08-05,11:53:11,Misty Creek Grove,person,person,0.7641
2026-08-05,11:53:11,Misty Creek Grove,person,person,0.7455
2026-08-05,11:53:11,North Ridge Forest,bear,bear,0.6221
2026-08-05,11:53:11,Fernvale Thicket,bear,bear,0.4573
2026-08-05,11:53:12,North Ridge Forest,person,person,0.6457
2026-08-05,11:53:12,Greywood Edge,elephant,elephant,0.5846
2026-08-05,11:53:12,Pine Hollow Zone,person,person,0.5836
2026-08-05,11:53:12,Pine Hollow Zone,bear,bear,0.5549
2026-08-05,11:53:12,Pine Hollow Zone,person,person,0.8479
2026-08-05,11:53:12,Fernvale Thicket,person,person,0.7543
2026-08-05,11:53:12,Greywood Edge,person,person,0.483
2026-08-05,11:53:13,Pine Hollow Zone,person,person,0.8607
2026-08-05,11:53:13,Misty Creek Grove,person,person,0.8205
2026-08-05,11:53:13,Fernvale Thicket,person,person,0.7798
2026-08-05,11:53:13,Fernvale Thicket,person,person,0.9407
2026-08-05,11:53:13,Misty Creek Grove,person,person,0.9127
2026-08-05,11:53:13,Fernvale Thicket,person,person,0.8838
2026-08-05,11:53:14,Elderleaf Basin,person,person,0.9261
2026-08-05,11:53:14,Greywood Edge,person,person,0.9212
2026-08-05,11:53:14,Fernvale Thicket,person,person,0.9132
2026-08-05,11:53:14,North Ridge Forest,person,person,0.9238
2026-08-05,11:53:14,Fernvale Thicket,person,person,0.9178
2026-08-05,11:53:14,Greywood Edge,person,person,0.9118
2026-08-05,11:53:14,Pine Hollow Zone,person,person,0.9218
2026-08-05,11:53:14,Misty Creek Grove,person,person,0.9088
2026-08-05,11:53:14,Misty Creek Grove,person,person,0.9022
2026-08-05,11:53:15,Pine Hollow Zone,person,person,0.8815
2026-08-05,11:53:15,Fernvale Thicket,person,person,0.8525
2026-08-05,11:53:15,Misty Creek Grove,person,person,0.8285
2026-08-05,11:53:15,North Ridge Forest,person,person,0.9224
2026-08-05,11:53:15,Fernvale Thicket,person,person,0.9167
2026-08-05,11:53:15,North Ridge Forest,person,person,0.845
2026-08-05,11:53:16,Misty Creek Grove,person,person,0.9224
2026-08-05,11:53:16,Fernvale Thicket,person,person,0.8978
2026-08-05,11:53:16,Fernvale Thicket,person,person,0.5578
2026-08-05,11:53:16,North Ridge Forest,person,person,0.4708
2026-08-05,11:53:16,North Ridge Forest,person,person,0.9205
2026-08-05,11:53:16,North Ridge Forest,person,person,0.8849
2026-08-05,11:53:16,Misty Creek Grove,person,person,0.6592
2026-08-05,11:53:16,Greywood Edge,person,person,0.929
2026-08-05,11:53:16,Misty Creek Grove,person,person,0.8694
2026-08-05,11:53:16,Elderleaf Basin,person,person,0.7692
2026-08-05,11:53:17,Greywood Edge,person,person,0.9316
2026-08-05,11:53:17,Misty Creek Grove,person,person,0.876
2026-08-05,11:53:17,Pine Hollow Zone,person,person,0.6688
2026-08-05,11:53:17,Greywood Edge,person,person,0.4667
2026-08-05,11:53:17,Greywood Edge,person,person,0.8828
2026-08-05,11:53:17,Pine Hollow Zone,person,person,0.8743
2026-08-05,11:53:17,Misty Creek Grove,person,person,0.708
2026-08-05,11:53:18,Misty Creek Grove,person,person,0.9208
2026-08-05,11:53:18,Elderleaf Basin,person,person,0.8876
2026-08-05,11:53:18,Greywood Edge,person,person,0.5919
2026-08-05,11:53:18,North Ridge Forest,person,person,0.9081
2026-08-05,11:53:18,Pine Hollow Zone,person,person,0.9034
2026-08-05,11:53:18,North Ridge Forest,person,person,0.6299
2026-08-05,11:53:18,Pine Hollow Zone,person,person,0.4869
2026-08-05,11:53:19,Elderleaf Basin,person,person,0.933
2026-08-05,11:53:19,Misty Creek Grove,person,person,0.9085
2026-08-05,11:53:19,Fernvale Thicket,person,person,0.811
2026-08-05,11:53:19,Pine Hollow Zone,person,person,0.9485
2026-08-05,11:53:19,Misty Creek Grove,person,person,0.9182
2026-08-05,11:53:19,Pine Hollow Zone,person,person,0.8608
2026-08-05,11:53:19,Fernvale Thicket,person,person,0.9325
2026-08-05,11:53:19,Elderleaf Basin,person,person,0.8411
2026-08-05,11:53:19,Greywood Edge,person,person,0.8404
2026-08-05,11:53:20,Misty Creek Grove,person,person,0.929
2026-08-05,11:53:20,North Ridge Forest,person,person,0.6249
2026-08-05,11:53:20,Misty Creek Grove,person,person,0.4649
2026-08-05,11:53:20,Misty Creek Grove,person,person,0.9166
2026-08-05,11:53:20,Greywood Edge,person,person,0.6722
2026-08-05,11:53:21,Fernvale Thicket,person,person,0.9136
2026-08-05,11:53:21,Greywood Edge,person,person,0.9195
2026-08-05,11:53:21,Greywood Edge,elephant,elephant,0.7417
2026-08-05,11:53:21,Greywood Edge,person,person,0.9216
2026-08-05,11:53:21,Elderleaf Basin,dog,dog,0.5062
2026-08-05,11:53:22,Elderleaf Basin,elephant,elephant,0.9166
2026-08-05,11:53:22,Misty Creek Grove,person,person,0.9039
2026-08-05,11:53:22,Elderleaf Basin,elephant,elephant,0.9341
2026-08-05,11:53:22,Fernvale Thicket,person,person,0.8991
2026-08-05,11:53:23,Elderleaf Basin,person,person,0.8442
2026-08-05,11:53:23,Greywood Edge,elephant,elephant,0.7506
2026-08-05,11:53:23,Misty Creek Grove,person,person,0.8598
2026-08-05,11:53:23,North Ridge Forest,elephant,elephant,0.7542
2026-08-05,11:53:23,North Ridge Forest,person,person,0.5497
2026-08-05,11:53:24,Elderleaf Basin,person,person,0.9029
2026-08-05,11:53:24,Pine Hollow Zone,elephant,elephant,0.7598
2026-08-05,11:53:24,Elderleaf Basin,person,person,0.4801
2026-08-05,11:53:24,Pine Hollow Zone,person,person,0.9051
2026-08-05,11:53:24,Pine Hollow Zone,elephant,elephant,0.8609
2026-08-05,11:53:24,Greywood Edge,person,person,0.5046
2026-08-05,11:53:24,Fernvale Thicket,person,person,0.9053
2026-08-05,11:53:24,Misty Creek Grove,elephant,elephant,0.7928
2026-08-05,11:53:24,Fernvale Thicket,person,person,0.5081
2026-08-05,11:53:25,Greywood Edge,person,person,0.898
2026-08-05,11:53:25,Elderleaf Basin,elephant,elephant,0.87
2026-08-05,11:53:25,Elderleaf Basin,person,person,0.9064
2026-08-05,11:53:25,Misty Creek Grove,elephant,elephant,0.6433
2026-08-05,11:53:26,Greywood Edge,person,person,0.9046
2026-08-05,11:53:26,Fernvale Thicket,elephant,elephant,0.8931
2026-08-05,11:53:26,Greywood Edge,person,person,0.9045
2026-08-05,11:53:26,Greywood Edge,elephant,elephant,0.8967
2026-08-05,11:53:26,Pine Hollow Zone,person,person,0.9001
2026-08-05,11:53:26,North Ridge Forest,elephant,elephant,0.862
2026-08-05,11:53:26,Misty Creek Grove,person,person,0.5034
2026-08-05,11:53:27,Misty Creek Grove,person,person,0.9079
2026-08-05,11:53:27,Misty Creek Grove,person,person,0.7385
2026-08-05,11:53:27,Pine Hollow Zone,person,person,0.9241
2026-08-05,11:53:27,Elderleaf Basin,elephant,elephant,0.9057
2026-08-05,11:53:27,Misty Creek Grove,person,person,0.6677
2026-08-05,11:53:28,Elderleaf Basin,person,person,0.9264
2026-08-05,11:53:28,Misty Creek Grove,elephant,elephant,0.8393
2026-08-05,11:53:28,Elderleaf Basin,person,person,0.5228
2026-08-05,11:53:28,North Ridge Forest,person,person,0.9271
2026-08-05,11:53:28,North Ridge Forest,elephant,elephant,0.812
2026-08-05,11:53:28,Elderleaf Basin,person,person,0.9312
2026-08-05,11:53:28,Misty Creek Grove,elephant,elephant,0.8105
2026-08-05,11:53:28,Greywood Edge,person,person,0.8003
2026-08-05,11:53:29,Greywood Edge,person,person,0.9265
2026-08-05,11:53:29,North Ridge Forest,person,person,0.8406
2026-08-05,11:53:29,Misty Creek Grove,elephant,elephant,0.7535
2026-08-05,11:53:29,Elderleaf Basin,person,person,0.9277
2026-08-05,11:53:29,Fernvale Thicket,elephant,elephant,0.9093
2026-08-05,11:53:29,Greywood Edge,person,person,0.7999
2026-08-05,11:53:30,Elderleaf Basin,person,person,0.9307
2026-08-05,11:53:30,Pine Hollow Zone,elephant,elephant,0.8818
2026-08-05,11:53:30,Greywood Edge,person,person,0.8074
2026-08-05,11:53:30,Elderleaf Basin,person,person,0.927
2026-08-05,11:53:30,North Ridge Forest,person,person,0.8292
2026-08-05,11:53:30,Elderleaf Basin,elephant,elephant,0.6559
2026-08-05,11:53:30,Elderleaf Basin,person,person,0.926
2026-08-05,11:53:30,Misty Creek Grove,person,person,0.8961
2026-08-05,11:53:31,Greywood Edge,person,person,0.9251
2026-08-05,11:53:31,Misty Creek Grove,person,person,0.9222
2026-08-05,11:53:31,North Ridge Forest,person,person,0.9239
2026-08-05,11:53:31,Misty Creek Grove,person,person,0.8355
2026-08-05,11:53:32,Elderleaf Basin,person,person,0.9164
2026-08-05,11:53:32,Misty Creek Grove,person,person,0.8685
2026-08-05,11:53:32,North Ridge Forest,person,person,0.9231
2026-08-05,11:53:32,Elderleaf Basin,person,person,0.8506
2026-08-05,11:53:32,North Ridge Forest,person,person,0.9382
2026-08-05,11:53:32,Misty Creek Grove,person,person,0.8918
2026-08-05,11:53:33,North Ridge Forest,person,person,0.9225
2026-08-05,11:53:33,Fernvale Thicket,person,person,0.7421
2026-08-05,11:53:33,Misty Creek Grove,person,person,0.9292
2026-08-05,11:53:33,Misty Creek Grove,person,person,0.5368
2026-08-05,11:53:33,Pine Hollow Zone,person,person,0.5122
2026-08-05,11:53:34,North Ridge Forest,person,person,0.8564
2026-08-05,11:53:34,Pine Hollow Zone,person,person,0.5852
2026-08-05,11:53:35,Pine Hollow Zone,person,person,0.6429
2026-08-05,11:53:35,Greywood Edge,person,person,0.8494
2026-08-05,11:53:35,Pine Hollow Zone,person,person,0.8051
2026-08-05,11:53:35,Pine Hollow Zone,dog,dog,0.4842
2026-08-05,11:53:35,Fernvale Thicket,person,person,0.7894
2026-08-05,11:53:35,North Ridge Forest,person,person,0.7351
2026-08-05,11:53:35,Elderleaf Basin,elephant,elephant,0.7018
2026-08-05,11:53:36,Greywood Edge,dog,dog,0.7541
2026-08-05,11:53:36,Fernvale Thicket,person,person,0.7442
2026-08-05,11:53:36,Greywood Edge,person,person,0.7432
2026-08-05,11:53:36,Pine Hollow Zone,person,person,0.8758
2026-08-05,11:53:36,Greywood Edge,dog,dog,0.8488
2026-08-05,11:53:36,Greywood Edge,person,person,0.8183
2026-08-05,11:53:37,Pine Hollow Zone,person,person,0.8169
2026-08-05,11:53:37,Misty Creek Grove,person,person,0.7831
2026-08-05,11:53:37,Greywood Edge,dog,dog,0.5386
2026-08-05,11:53:37,Misty Creek Grove,person,person,0.8987
2026-08-05,11:53:37,Greywood Edge,person,person,0.8366
2026-08-05,11:53:37,Pine Hollow Zone,person,person,0.9397
2026-08-05,11:53:37,Elderleaf Basin,person,person,0.9015
2026-08-05,11:53:37,Misty Creek Grove,person,person,0.6935
2026-08-05,11:53:38,Elderleaf Basin,person,person,0.9182
2026-08-05,11:53:38,Pine Hollow Zone,person,person,0.9044
2026-08-05,11:53:38,Elderleaf Basin,person,person,0.7364
2026-08-05,11:53:38,Greywood Edge,person,person,0.9291
2026-08-05,11:53:38,Greywood Edge,person,person,0.7433
2026-08-05,11:53:38,Elderleaf Basin,person,person,0.7272
2026-08-05,11:53:39,Greywood Edge,person,person,0.9285
2026-08-05,11:53:39,Fernvale Thicket,person,person,0.802
2026-08-05,11:53:39,Elderleaf Basin,person,person,0.71
2026-08-05,11:53:39,Greywood Edge,person,person,0.9359
2026-08-05,11:53:39,Pine Hollow Zone,person,person,0.896
2026-08-05,11:53:39,Elderleaf Basin,person,person,0.5985
2026-08-05,15:30:25,Misty Creek Grove,person,person,0.9005
2026-08-05,15:30:25,Greywood Edge,person,person,0.8936
2026-08-05,15:30:25,Misty Creek Grove,person,person,0.7758
2026-08-05,15:30:40,Elderleaf Basin,person,person,0.8707
2026-08-05,15:30:40,Pine Hollow Zone,person,person,0.8604
2026-08-05,15:30:40,Elderleaf Basin,person,person,0.7495
2026-08-05,15:30:40,Misty Creek Grove,person,person,0.864
2026-08-05,15:30:40,Fernvale Thicket,person,person,0.8632
